Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.3123	0.3977	25000	125000
2	Spectrogram 1	1	0.4275	0.4958	25000	125000
3	Spectrogram 1	1	0.5299	0.5811	25000	125000
4	Spectrogram 1	1	0.6195	0.6963	25000	125000
5	Spectrogram 1	1	0.7177	0.8457	25000	125000
6	Spectrogram 1	1	0.8755	0.9609	25000	125000
7	Spectrogram 1	1	0.9822	1.0889	25000	125000
8	Spectrogram 1	1	1.1145	1.1998	25000	125000
9	Spectrogram 1	1	1.2169	1.3918	25000	125000
10	Spectrogram 1	1	1.4174	1.5539	25000	125000
11	Spectrogram 1	1	1.5838	1.6649	25000	125000
12	Spectrogram 1	1	1.6905	1.8142	25000	125000
13	Spectrogram 1	1	1.8355	1.9123	25000	125000
14	Spectrogram 1	1	1.9465	1.9763	25000	125000
