Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1545	25000	125000
2	Spectrogram 1	1	0.1758	0.3593	25000	125000
3	Spectrogram 1	1	0.4019	0.5513	25000	125000
4	Spectrogram 1	1	0.5982	0.7475	25000	125000
5	Spectrogram 1	1	0.7817	0.8969	25000	125000
6	Spectrogram 1	1	0.9139	0.9993	25000	125000
7	Spectrogram 1	1	1.0121	1.1315	25000	125000
8	Spectrogram 1	1	1.1614	1.2297	25000	125000
9	Spectrogram 1	1	1.2467	1.3278	25000	125000
10	Spectrogram 1	1	1.3534	1.4217	25000	125000
11	Spectrogram 1	1	1.4473	1.5113	25000	125000
12	Spectrogram 1	1	1.5411	1.6179	25000	125000
13	Spectrogram 1	1	1.7417	1.7929	25000	125000
