Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0905	25000	125000
2	Spectrogram 1	1	0.1161	0.2782	25000	125000
3	Spectrogram 1	1	0.3038	0.4318	25000	125000
4	Spectrogram 1	1	0.4617	0.611	25000	125000
5	Spectrogram 1	1	0.6451	0.7859	25000	125000
6	Spectrogram 1	1	0.8158	0.9865	25000	125000
7	Spectrogram 1	1	1.1571	1.2595	25000	125000
8	Spectrogram 1	1	1.4814	1.5539	25000	125000
9	Spectrogram 1	1	1.6265	1.8014	25000	125000
10	Spectrogram 1	1	1.8825	1.9379	25000	125000
