Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0307	0.1587	25000	125000
2	Spectrogram 1	1	0.1801	0.2739	25000	125000
3	Spectrogram 1	1	0.2867	0.4489	25000	125000
4	Spectrogram 1	1	0.4745	0.5683	25000	125000
5	Spectrogram 1	1	0.5939	0.6878	25000	125000
6	Spectrogram 1	1	0.7049	0.8585	25000	125000
7	Spectrogram 1	1	0.9011	1.0078	25000	125000
8	Spectrogram 1	1	1.0377	1.2382	25000	125000
9	Spectrogram 1	1	1.2766	1.4345	25000	125000
10	Spectrogram 1	1	1.4601	1.6307	25000	125000
11	Spectrogram 1	1	1.6691	1.763	25000	125000
12	Spectrogram 1	1	1.7758	1.9678	25000	125000
