Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.035	0.1545	25000	125000
2	Spectrogram 1	1	0.2099	0.291	25000	125000
3	Spectrogram 1	1	0.355	0.4531	25000	125000
4	Spectrogram 1	1	0.5513	0.611	25000	125000
5	Spectrogram 1	1	0.7817	0.8798	25000	125000
6	Spectrogram 1	1	0.9566	1.1657	25000	125000
7	Spectrogram 1	1	1.2083	1.2894	25000	125000
8	Spectrogram 1	1	1.3534	1.4259	25000	125000
9	Spectrogram 1	1	1.4899	1.6649	25000	125000
10	Spectrogram 1	1	1.7289	1.7929	25000	125000
