Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.1459	25000	125000
2	Spectrogram 1	1	0.163	0.2654	25000	125000
3	Spectrogram 1	1	0.291	0.4275	25000	125000
4	Spectrogram 1	1	0.4531	0.5214	25000	125000
5	Spectrogram 1	1	0.5385	0.6494	25000	125000
6	Spectrogram 1	1	0.6665	0.739	25000	125000
7	Spectrogram 1	1	0.7689	0.8243	25000	125000
8	Spectrogram 1	1	0.8542	0.9225	25000	125000
9	Spectrogram 1	1	0.9779	1.0931	25000	125000
10	Spectrogram 1	1	1.1102	1.1827	25000	125000
11	Spectrogram 1	1	1.2041	1.2681	25000	125000
12	Spectrogram 1	1	1.2894	1.3491	25000	125000
13	Spectrogram 1	1	1.6137	1.7374	25000	125000
14	Spectrogram 1	1	1.763	1.8313	25000	125000
15	Spectrogram 1	1	1.8569	1.9763	25000	125000
