Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1502	25000	125000
2	Spectrogram 1	1	0.1929	0.3465	25000	125000
3	Spectrogram 1	1	0.3891	0.5427	25000	125000
4	Spectrogram 1	1	0.5854	0.675	25000	125000
5	Spectrogram 1	1	0.7177	0.8883	25000	125000
6	Spectrogram 1	1	0.9267	1.0291	25000	125000
7	Spectrogram 1	1	1.059	1.1358	25000	125000
8	Spectrogram 1	1	1.1827	1.2979	25000	125000
9	Spectrogram 1	1	1.6435	1.7118	25000	125000
10	Spectrogram 1	1	1.7843	1.9379	25000	125000
