Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.163	0.3038	25000	125000
3	Spectrogram 1	1	0.3379	0.4659	25000	125000
4	Spectrogram 1	1	0.5001	0.6793	25000	125000
5	Spectrogram 1	1	0.7262	0.8243	25000	125000
6	Spectrogram 1	1	0.8627	0.9395	25000	125000
7	Spectrogram 1	1	0.9822	1.0675	25000	125000
8	Spectrogram 1	1	1.0974	1.1998	25000	125000
9	Spectrogram 1	1	1.3406	1.4217	25000	125000
10	Spectrogram 1	1	1.4686	1.5283	25000	125000
11	Spectrogram 1	1	1.5881	1.6478	25000	125000
12	Spectrogram 1	1	1.6947	1.7587	25000	125000
13	Spectrogram 1	1	1.7843	1.8825	25000	125000
14	Spectrogram 1	1	1.8995	1.9763	25000	125000
