Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1459	0.2441	25000	125000
3	Spectrogram 1	1	0.5043	0.5769	25000	125000
4	Spectrogram 1	1	0.6494	0.7603	25000	125000
5	Spectrogram 1	1	0.8414	0.9011	25000	125000
6	Spectrogram 1	1	1.0718	1.1401	25000	125000
7	Spectrogram 1	1	1.2297	1.379	25000	125000
8	Spectrogram 1	1	1.4643	1.5411	25000	125000
9	Spectrogram 1	1	1.6179	1.7075	25000	125000
10	Spectrogram 1	1	1.7587	1.8782	25000	125000
11	Spectrogram 1	1	1.9379	1.9763	25000	125000
