Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0862	0.1246	25000	125000
2	Spectrogram 1	1	0.2014	0.355	25000	125000
3	Spectrogram 1	1	0.3891	0.4659	25000	125000
4	Spectrogram 1	1	0.5171	0.5939	25000	125000
5	Spectrogram 1	1	0.6451	0.7091	25000	125000
6	Spectrogram 1	1	0.7603	0.8158	25000	125000
7	Spectrogram 1	1	1.1955	1.3619	25000	125000
8	Spectrogram 1	1	1.4003	1.5155	25000	125000
9	Spectrogram 1	1	1.5667	1.6691	25000	125000
10	Spectrogram 1	1	1.7033	1.7758	25000	125000
