Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0862	0.2782	25000	125000
3	Spectrogram 1	1	0.3209	0.4873	25000	125000
4	Spectrogram 1	1	0.5342	0.6835	25000	125000
5	Spectrogram 1	1	0.7219	0.7817	25000	125000
6	Spectrogram 1	1	0.8158	0.8926	25000	125000
7	Spectrogram 1	1	0.931	1.0462	25000	125000
8	Spectrogram 1	1	1.0846	1.1486	25000	125000
9	Spectrogram 1	1	1.1998	1.3065	25000	125000
10	Spectrogram 1	1	1.3619	1.4345	25000	125000
11	Spectrogram 1	1	1.4729	1.5369	25000	125000
12	Spectrogram 1	1	1.5667	1.6393	25000	125000
13	Spectrogram 1	1	1.6649	1.7502	25000	125000
14	Spectrogram 1	1	1.7843	1.9763	25000	125000
