Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0819	0.1459	25000	125000
2	Spectrogram 1	1	0.2099	0.2611	25000	125000
3	Spectrogram 1	1	0.3081	0.3635	25000	125000
4	Spectrogram 1	1	0.483	0.5641	25000	125000
5	Spectrogram 1	1	0.6622	0.7305	25000	125000
6	Spectrogram 1	1	0.7945	0.8457	25000	125000
7	Spectrogram 1	1	1.1486	1.2169	25000	125000
8	Spectrogram 1	1	1.2681	1.3577	25000	125000
9	Spectrogram 1	1	1.4046	1.4985	25000	125000
10	Spectrogram 1	1	1.5326	1.5881	25000	125000
11	Spectrogram 1	1	1.6179	1.6905	25000	125000
12	Spectrogram 1	1	1.699	1.7545	25000	125000
13	Spectrogram 1	1	1.7929	1.8441	25000	125000
14	Spectrogram 1	1	1.891	1.9763	25000	125000
