Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0777	0.1331	25000	125000
3	Spectrogram 1	1	0.1929	0.2483	25000	125000
4	Spectrogram 1	1	0.2995	0.3422	25000	125000
5	Spectrogram 1	1	0.4019	0.4489	25000	125000
6	Spectrogram 1	1	0.5129	0.5513	25000	125000
7	Spectrogram 1	1	0.611	0.6494	25000	125000
8	Spectrogram 1	1	0.9395	0.9737	25000	125000
9	Spectrogram 1	1	1.0291	1.0718	25000	125000
10	Spectrogram 1	1	1.1358	1.1742	25000	125000
11	Spectrogram 1	1	1.6563	1.699	25000	125000
12	Spectrogram 1	1	1.955	1.9763	25000	125000
