Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1843	0.2526	25000	125000
3	Spectrogram 1	1	0.2825	0.5598	25000	125000
4	Spectrogram 1	1	0.5683	0.7433	25000	125000
5	Spectrogram 1	1	0.7646	0.9822	25000	125000
6	Spectrogram 1	1	1.0249	1.2126	25000	125000
7	Spectrogram 1	1	1.2467	1.4942	25000	125000
8	Spectrogram 1	1	1.5411	1.7203	25000	125000
9	Spectrogram 1	1	1.7502	1.9166	25000	125000
10	Spectrogram 1	1	1.9379	1.9763	25000	125000
