Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1289	0.2867	25000	125000
3	Spectrogram 1	1	0.3337	0.5001	25000	125000
4	Spectrogram 1	1	0.5299	0.7049	25000	125000
5	Spectrogram 1	1	0.7305	0.9182	25000	125000
6	Spectrogram 1	1	0.9523	1.1955	25000	125000
7	Spectrogram 1	1	1.2467	1.3577	25000	125000
8	Spectrogram 1	1	1.3833	1.4985	25000	125000
9	Spectrogram 1	1	1.5198	1.6051	25000	125000
10	Spectrogram 1	1	1.6307	1.7246	25000	125000
11	Spectrogram 1	1	1.7374	1.8995	25000	125000
12	Spectrogram 1	1	1.9507	1.9763	25000	125000
