Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.1033	25000	125000
2	Spectrogram 1	1	0.4105	0.4787	25000	125000
3	Spectrogram 1	1	0.5086	0.5769	25000	125000
4	Spectrogram 1	1	0.6025	0.7433	25000	125000
5	Spectrogram 1	1	0.7561	0.9011	25000	125000
6	Spectrogram 1	1	0.9267	1.0633	25000	125000
7	Spectrogram 1	1	1.0718	1.2083	25000	125000
8	Spectrogram 1	1	1.2169	1.4643	25000	125000
9	Spectrogram 1	1	1.4771	1.5326	25000	125000
10	Spectrogram 1	1	1.5582	1.6606	25000	125000
11	Spectrogram 1	1	1.6777	1.8227	25000	125000
12	Spectrogram 1	1	1.8398	1.9763	25000	125000
