Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0393	0.163	25000	125000
2	Spectrogram 1	1	0.1971	0.2526	25000	125000
3	Spectrogram 1	1	0.2953	0.4574	25000	125000
4	Spectrogram 1	1	0.4915	0.5769	25000	125000
5	Spectrogram 1	1	0.6238	0.7006	25000	125000
6	Spectrogram 1	1	0.7731	0.9267	25000	125000
7	Spectrogram 1	1	0.9651	1.1401	25000	125000
8	Spectrogram 1	1	1.1614	1.2851	25000	125000
9	Spectrogram 1	1	1.3278	1.4345	25000	125000
10	Spectrogram 1	1	1.5027	1.5625	25000	125000
11	Spectrogram 1	1	1.9081	1.9763	25000	125000
