Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0649	0.1289	25000	125000
2	Spectrogram 1	1	0.1843	0.2355	25000	125000
3	Spectrogram 1	1	0.611	0.6622	25000	125000
4	Spectrogram 1	1	0.7091	0.8286	25000	125000
5	Spectrogram 1	1	0.8969	0.9822	25000	125000
6	Spectrogram 1	1	1.2766	1.3577	25000	125000
7	Spectrogram 1	1	1.4217	1.5198	25000	125000
8	Spectrogram 1	1	1.5369	1.6521	25000	125000
9	Spectrogram 1	1	1.6734	1.8099	25000	125000
10	Spectrogram 1	1	1.8483	1.891	25000	125000
11	Spectrogram 1	1	1.9209	1.9763	25000	125000
