Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.163	0.3678	25000	125000
3	Spectrogram 1	1	0.3934	0.483	25000	125000
4	Spectrogram 1	1	0.5555	0.6707	25000	125000
5	Spectrogram 1	1	0.7347	0.7987	25000	125000
6	Spectrogram 1	1	0.8457	1.0035	25000	125000
7	Spectrogram 1	1	1.0249	1.1017	25000	125000
8	Spectrogram 1	1	1.123	1.2425	25000	125000
9	Spectrogram 1	1	1.2723	1.3577	25000	125000
10	Spectrogram 1	1	1.379	1.5198	25000	125000
11	Spectrogram 1	1	1.5454	1.699	25000	125000
12	Spectrogram 1	1	1.7374	1.891	25000	125000
13	Spectrogram 1	1	1.9251	1.9763	25000	125000
