Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1075	25000	125000
2	Spectrogram 1	1	0.1673	0.2782	25000	125000
3	Spectrogram 1	1	0.3038	0.5214	25000	125000
4	Spectrogram 1	1	0.5683	0.7475	25000	125000
5	Spectrogram 1	1	0.7945	0.8883	25000	125000
6	Spectrogram 1	1	0.9267	1.0633	25000	125000
7	Spectrogram 1	1	1.0803	1.2766	25000	125000
8	Spectrogram 1	1	1.3022	1.4985	25000	125000
9	Spectrogram 1	1	1.5369	1.7801	25000	125000
10	Spectrogram 1	1	1.827	1.9763	25000	125000
