Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0734	25000	125000
2	Spectrogram 1	1	0.0947	0.2569	25000	125000
3	Spectrogram 1	1	0.2782	0.5001	25000	125000
4	Spectrogram 1	1	0.5171	0.7305	25000	125000
5	Spectrogram 1	1	0.7774	0.9011	25000	125000
6	Spectrogram 1	1	0.9225	1.0974	25000	125000
7	Spectrogram 1	1	1.1187	1.2254	25000	125000
8	Spectrogram 1	1	1.2425	1.4942	25000	125000
9	Spectrogram 1	1	1.5027	1.6137	25000	125000
10	Spectrogram 1	1	1.6222	1.8185	25000	125000
11	Spectrogram 1	1	1.8569	1.9763	25000	125000
