Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0521	0.1502	25000	125000
2	Spectrogram 1	1	0.1801	0.2995	25000	125000
3	Spectrogram 1	1	0.3251	0.4446	25000	125000
4	Spectrogram 1	1	0.4617	0.5641	25000	125000
5	Spectrogram 1	1	0.5811	0.7347	25000	125000
6	Spectrogram 1	1	0.7561	0.8414	25000	125000
7	Spectrogram 1	1	0.8499	0.9822	25000	125000
8	Spectrogram 1	1	0.9993	1.1315	25000	125000
9	Spectrogram 1	1	1.1571	1.3278	25000	125000
10	Spectrogram 1	1	1.3491	1.5326	25000	125000
11	Spectrogram 1	1	1.5497	1.6393	25000	125000
12	Spectrogram 1	1	1.6691	1.7417	25000	125000
13	Spectrogram 1	1	1.8782	1.9465	25000	125000
