Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.2995	0.3422	25000	125000
2	Spectrogram 1	1	0.3891	0.4318	25000	125000
3	Spectrogram 1	1	0.4702	0.5214	25000	125000
4	Spectrogram 1	1	0.5641	0.6238	25000	125000
5	Spectrogram 1	1	0.6665	0.7689	25000	125000
6	Spectrogram 1	1	0.7902	0.8755	25000	125000
7	Spectrogram 1	1	0.9011	1.0078	25000	125000
8	Spectrogram 1	1	1.0462	1.1145	25000	125000
9	Spectrogram 1	1	1.4302	1.4729	25000	125000
10	Spectrogram 1	1	1.5113	1.5667	25000	125000
11	Spectrogram 1	1	1.6137	1.7118	25000	125000
12	Spectrogram 1	1	1.7289	1.8185	25000	125000
