Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0265	0.1502	25000	125000
2	Spectrogram 1	1	0.1801	0.3081	25000	125000
3	Spectrogram 1	1	0.5555	0.7689	25000	125000
4	Spectrogram 1	1	0.803	0.9865	25000	125000
5	Spectrogram 1	1	1.0249	1.2083	25000	125000
6	Spectrogram 1	1	1.2553	1.3406	25000	125000
7	Spectrogram 1	1	1.379	1.507	25000	125000
8	Spectrogram 1	1	1.5411	1.6606	25000	125000
9	Spectrogram 1	1	1.6947	1.7673	25000	125000
10	Spectrogram 1	1	1.8227	1.8739	25000	125000
11	Spectrogram 1	1	1.9337	1.9763	25000	125000
