Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.163	0.2185	25000	125000
2	Spectrogram 1	1	0.2697	0.3422	25000	125000
3	Spectrogram 1	1	0.3763	0.4318	25000	125000
4	Spectrogram 1	1	0.4787	0.5214	25000	125000
5	Spectrogram 1	1	0.5726	0.6366	25000	125000
6	Spectrogram 1	1	0.675	0.739	25000	125000
7	Spectrogram 1	1	0.7902	0.8286	25000	125000
8	Spectrogram 1	1	0.8798	0.9737	25000	125000
9	Spectrogram 1	1	0.995	1.0462	25000	125000
10	Spectrogram 1	1	1.0889	1.1443	25000	125000
11	Spectrogram 1	1	1.1955	1.2382	25000	125000
12	Spectrogram 1	1	1.3065	1.3577	25000	125000
13	Spectrogram 1	1	1.4174	1.4601	25000	125000
14	Spectrogram 1	1	1.6435	1.7161	25000	125000
15	Spectrogram 1	1	1.8569	1.9465	25000	125000
