Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0691	25000	125000
2	Spectrogram 1	1	0.1033	0.1843	25000	125000
3	Spectrogram 1	1	0.2057	0.2995	25000	125000
4	Spectrogram 1	1	0.3294	0.4019	25000	125000
5	Spectrogram 1	1	0.4531	0.5129	25000	125000
6	Spectrogram 1	1	0.5427	0.6067	25000	125000
7	Spectrogram 1	1	0.6665	0.7475	25000	125000
8	Spectrogram 1	1	0.7987	0.8926	25000	125000
9	Spectrogram 1	1	0.9182	1.0035	25000	125000
10	Spectrogram 1	1	1.0419	1.2254	25000	125000
11	Spectrogram 1	1	1.2681	1.3833	25000	125000
12	Spectrogram 1	1	1.4046	1.5369	25000	125000
13	Spectrogram 1	1	1.571	1.6777	25000	125000
14	Spectrogram 1	1	1.7075	1.8739	25000	125000
15	Spectrogram 1	1	1.9209	1.9763	25000	125000
