Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.9267	0.9694	25000	125000
2	Spectrogram 1	1	1.1059	1.2041	25000	125000
3	Spectrogram 1	1	1.2425	1.3235	25000	125000
4	Spectrogram 1	1	1.3577	1.4089	25000	125000
5	Spectrogram 1	1	1.4515	1.5027	25000	125000
6	Spectrogram 1	1	1.5625	1.6265	25000	125000
7	Spectrogram 1	1	1.6649	1.7161	25000	125000
8	Spectrogram 1	1	1.7673	1.827	25000	125000
9	Spectrogram 1	1	1.8654	1.9123	25000	125000
10	Spectrogram 1	1	1.9678	1.9763	25000	125000
