Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0478	0.1758	25000	125000
3	Spectrogram 1	1	0.2611	0.3294	25000	125000
4	Spectrogram 1	1	0.3422	0.5043	25000	125000
5	Spectrogram 1	1	0.5257	0.6067	25000	125000
6	Spectrogram 1	1	0.6323	0.7091	25000	125000
7	Spectrogram 1	1	0.8414	0.8926	25000	125000
8	Spectrogram 1	1	1.0334	1.1614	25000	125000
9	Spectrogram 1	1	1.187	1.3065	25000	125000
10	Spectrogram 1	1	1.3406	1.5198	25000	125000
11	Spectrogram 1	1	1.5539	1.6393	25000	125000
12	Spectrogram 1	1	1.6819	1.8313	25000	125000
13	Spectrogram 1	1	1.8569	1.9763	25000	125000
