Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0862	25000	125000
2	Spectrogram 1	1	0.1246	0.2995	25000	125000
3	Spectrogram 1	1	0.355	0.5427	25000	125000
4	Spectrogram 1	1	0.611	0.7177	25000	125000
5	Spectrogram 1	1	0.7859	0.9523	25000	125000
6	Spectrogram 1	1	1.0206	1.1998	25000	125000
7	Spectrogram 1	1	1.315	1.3875	25000	125000
8	Spectrogram 1	1	1.4643	1.6307	25000	125000
9	Spectrogram 1	1	1.6691	1.9123	25000	125000
10	Spectrogram 1	1	1.9678	1.9763	25000	125000
