Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.099	0.1758	25000	125000
3	Spectrogram 1	1	0.2014	0.2697	25000	125000
4	Spectrogram 1	1	0.2995	0.3721	25000	125000
5	Spectrogram 1	1	0.3891	0.4915	25000	125000
6	Spectrogram 1	1	0.5043	0.5811	25000	125000
7	Spectrogram 1	1	0.5939	0.6835	25000	125000
8	Spectrogram 1	1	0.6963	0.8243	25000	125000
9	Spectrogram 1	1	0.8499	1.1486	25000	125000
10	Spectrogram 1	1	1.1742	1.2382	25000	125000
11	Spectrogram 1	1	1.2723	1.3534	25000	125000
12	Spectrogram 1	1	1.4686	1.5155	25000	125000
