Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1502	25000	125000
2	Spectrogram 1	1	0.2014	0.2867	25000	125000
3	Spectrogram 1	1	0.3593	0.4574	25000	125000
4	Spectrogram 1	1	0.6878	0.8115	25000	125000
5	Spectrogram 1	1	0.8713	0.9651	25000	125000
6	Spectrogram 1	1	1.123	1.1913	25000	125000
7	Spectrogram 1	1	1.3235	1.4046	25000	125000
8	Spectrogram 1	1	1.4771	1.5454	25000	125000
9	Spectrogram 1	1	1.6094	1.6819	25000	125000
10	Spectrogram 1	1	1.7374	1.8398	25000	125000
11	Spectrogram 1	1	1.9038	1.9763	25000	125000
