Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0777	0.1417	25000	125000
3	Spectrogram 1	1	0.1758	0.3251	25000	125000
4	Spectrogram 1	1	0.3507	0.4233	25000	125000
5	Spectrogram 1	1	0.6451	0.7049	25000	125000
6	Spectrogram 1	1	0.8201	0.8713	25000	125000
7	Spectrogram 1	1	0.931	1.0035	25000	125000
8	Spectrogram 1	1	1.0291	1.1102	25000	125000
9	Spectrogram 1	1	1.1358	1.2297	25000	125000
10	Spectrogram 1	1	1.251	1.3235	25000	125000
11	Spectrogram 1	1	1.3449	1.4387	25000	125000
12	Spectrogram 1	1	1.4643	1.6094	25000	125000
13	Spectrogram 1	1	1.6435	1.7075	25000	125000
14	Spectrogram 1	1	1.7374	1.8697	25000	125000
15	Spectrogram 1	1	1.9123	1.9763	25000	125000
