Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1587	25000	125000
2	Spectrogram 1	1	0.1715	0.3081	25000	125000
3	Spectrogram 1	1	0.3166	0.4702	25000	125000
4	Spectrogram 1	1	0.4873	0.6281	25000	125000
5	Spectrogram 1	1	0.6366	0.7774	25000	125000
6	Spectrogram 1	1	1.1102	1.2041	25000	125000
7	Spectrogram 1	1	1.2254	1.3833	25000	125000
8	Spectrogram 1	1	1.4131	1.6819	25000	125000
9	Spectrogram 1	1	1.6905	1.8782	25000	125000
10	Spectrogram 1	1	1.9081	1.9763	25000	125000
