Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1075	0.2654	25000	125000
2	Spectrogram 1	1	0.291	0.3507	25000	125000
3	Spectrogram 1	1	0.3934	0.4787	25000	125000
4	Spectrogram 1	1	0.5214	0.6622	25000	125000
5	Spectrogram 1	1	0.7006	0.8371	25000	125000
6	Spectrogram 1	1	0.867	1.0121	25000	125000
7	Spectrogram 1	1	1.0334	1.1785	25000	125000
8	Spectrogram 1	1	1.2041	1.3193	25000	125000
9	Spectrogram 1	1	1.3406	1.4345	25000	125000
10	Spectrogram 1	1	1.4558	1.5369	25000	125000
11	Spectrogram 1	1	1.5539	1.6563	25000	125000
12	Spectrogram 1	1	1.6691	1.8697	25000	125000
13	Spectrogram 1	1	1.8995	1.9763	25000	125000
