Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0777	0.1331	25000	125000
2	Spectrogram 1	1	0.1715	0.2441	25000	125000
3	Spectrogram 1	1	0.2739	0.3294	25000	125000
4	Spectrogram 1	1	0.5513	0.6238	25000	125000
5	Spectrogram 1	1	0.9011	0.995	25000	125000
6	Spectrogram 1	1	1.0377	1.123	25000	125000
7	Spectrogram 1	1	1.1486	1.2254	25000	125000
8	Spectrogram 1	1	1.251	1.315	25000	125000
9	Spectrogram 1	1	1.3449	1.4259	25000	125000
10	Spectrogram 1	1	1.4558	1.5198	25000	125000
11	Spectrogram 1	1	1.5539	1.6393	25000	125000
12	Spectrogram 1	1	1.6691	1.7801	25000	125000
13	Spectrogram 1	1	1.7971	1.9251	25000	125000
