Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.163	0.1971	25000	125000
2	Spectrogram 1	1	0.3507	0.3977	25000	125000
3	Spectrogram 1	1	0.4617	0.5854	25000	125000
4	Spectrogram 1	1	0.6409	0.6878	25000	125000
5	Spectrogram 1	1	0.739	0.8585	25000	125000
6	Spectrogram 1	1	0.8926	0.9865	25000	125000
7	Spectrogram 1	1	1.0249	1.0846	25000	125000
8	Spectrogram 1	1	1.1401	1.2254	25000	125000
9	Spectrogram 1	1	1.2681	1.4089	25000	125000
10	Spectrogram 1	1	1.4558	1.6307	25000	125000
11	Spectrogram 1	1	1.6734	1.7331	25000	125000
12	Spectrogram 1	1	1.7929	1.8355	25000	125000
