Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1587	0.2142	25000	125000
2	Spectrogram 1	1	0.3123	0.4702	25000	125000
3	Spectrogram 1	1	0.5001	0.6878	25000	125000
4	Spectrogram 1	1	0.7262	0.8755	25000	125000
5	Spectrogram 1	1	0.9225	1.0163	25000	125000
6	Spectrogram 1	1	1.0675	1.1358	25000	125000
7	Spectrogram 1	1	1.1998	1.2723	25000	125000
8	Spectrogram 1	1	1.3193	1.5582	25000	125000
9	Spectrogram 1	1	1.5923	1.7673	25000	125000
10	Spectrogram 1	1	1.8099	1.9209	25000	125000
11	Spectrogram 1	1	1.9507	1.9763	25000	125000
