Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0819	25000	125000
2	Spectrogram 1	1	0.1289	0.2611	25000	125000
3	Spectrogram 1	1	0.3465	0.4745	25000	125000
4	Spectrogram 1	1	0.5299	0.7091	25000	125000
5	Spectrogram 1	1	0.7475	0.8841	25000	125000
6	Spectrogram 1	1	0.9182	1.0889	25000	125000
7	Spectrogram 1	1	1.1358	1.2595	25000	125000
8	Spectrogram 1	1	1.2979	1.3918	25000	125000
9	Spectrogram 1	1	1.4302	1.5241	25000	125000
10	Spectrogram 1	1	1.571	1.7289	25000	125000
11	Spectrogram 1	1	1.7587	1.8739	25000	125000
12	Spectrogram 1	1	1.9081	1.9763	25000	125000
