Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.2142	0.3294	25000	125000
3	Spectrogram 1	1	0.3507	0.5043	25000	125000
4	Spectrogram 1	1	0.5299	0.6366	25000	125000
5	Spectrogram 1	1	0.6622	0.7646	25000	125000
6	Spectrogram 1	1	0.7945	0.8969	25000	125000
7	Spectrogram 1	1	0.9225	0.9993	25000	125000
8	Spectrogram 1	1	1.0334	1.1017	25000	125000
9	Spectrogram 1	1	1.1401	1.1955	25000	125000
10	Spectrogram 1	1	1.2425	1.3193	25000	125000
11	Spectrogram 1	1	1.3662	1.4686	25000	125000
12	Spectrogram 1	1	1.5027	1.5539	25000	125000
13	Spectrogram 1	1	1.5923	1.7033	25000	125000
14	Spectrogram 1	1	1.7459	1.891	25000	125000
15	Spectrogram 1	1	1.9123	1.9763	25000	125000
