Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1374	25000	125000
2	Spectrogram 1	1	0.1673	0.3209	25000	125000
3	Spectrogram 1	1	0.3422	0.5342	25000	125000
4	Spectrogram 1	1	0.5683	0.7134	25000	125000
5	Spectrogram 1	1	0.7262	0.7987	25000	125000
6	Spectrogram 1	1	0.8457	0.9011	25000	125000
7	Spectrogram 1	1	0.9438	1.0462	25000	125000
8	Spectrogram 1	1	1.0633	1.1486	25000	125000
9	Spectrogram 1	1	1.1657	1.4558	25000	125000
10	Spectrogram 1	1	1.4942	1.5795	25000	125000
11	Spectrogram 1	1	1.5966	1.7459	25000	125000
12	Spectrogram 1	1	1.7673	1.9209	25000	125000
13	Spectrogram 1	1	1.9422	1.9763	25000	125000
