Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0777	25000	125000
2	Spectrogram 1	1	0.1203	0.163	25000	125000
3	Spectrogram 1	1	0.1758	0.2441	25000	125000
4	Spectrogram 1	1	0.2782	0.4489	25000	125000
5	Spectrogram 1	1	0.4873	0.6323	25000	125000
6	Spectrogram 1	1	0.6963	0.7987	25000	125000
7	Spectrogram 1	1	0.8286	0.9097	25000	125000
8	Spectrogram 1	1	0.9523	1.0419	25000	125000
9	Spectrogram 1	1	1.3022	1.5326	25000	125000
10	Spectrogram 1	1	1.5838	1.7715	25000	125000
11	Spectrogram 1	1	1.7971	1.9507	25000	125000
