Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.4489	0.4915	25000	125000
2	Spectrogram 1	1	0.5513	0.7091	25000	125000
3	Spectrogram 1	1	0.7177	0.9097	25000	125000
4	Spectrogram 1	1	0.931	1.0718	25000	125000
5	Spectrogram 1	1	1.0889	1.2553	25000	125000
6	Spectrogram 1	1	1.2851	1.4515	25000	125000
7	Spectrogram 1	1	1.4771	1.635	25000	125000
8	Spectrogram 1	1	1.6521	1.8014	25000	125000
9	Spectrogram 1	1	1.8185	1.891	25000	125000
10	Spectrogram 1	1	1.9166	1.9763	25000	125000
