Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1246	25000	125000
2	Spectrogram 1	1	0.1673	0.3081	25000	125000
3	Spectrogram 1	1	0.3422	0.5171	25000	125000
4	Spectrogram 1	1	0.5683	0.6579	25000	125000
5	Spectrogram 1	1	0.7049	0.8798	25000	125000
6	Spectrogram 1	1	0.9139	1.0931	25000	125000
7	Spectrogram 1	1	1.123	1.2425	25000	125000
8	Spectrogram 1	1	1.2681	1.3406	25000	125000
9	Spectrogram 1	1	1.3918	1.5497	25000	125000
10	Spectrogram 1	1	1.5838	1.7587	25000	125000
11	Spectrogram 1	1	1.7929	1.9465	25000	125000
