Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0606	25000	125000
2	Spectrogram 1	1	0.0862	0.3379	25000	125000
3	Spectrogram 1	1	0.3593	0.4915	25000	125000
4	Spectrogram 1	1	0.5129	0.6707	25000	125000
5	Spectrogram 1	1	0.6963	0.8329	25000	125000
6	Spectrogram 1	1	0.8457	0.9225	25000	125000
7	Spectrogram 1	1	0.9609	1.0547	25000	125000
8	Spectrogram 1	1	1.0633	1.3065	25000	125000
9	Spectrogram 1	1	1.3406	1.4558	25000	125000
10	Spectrogram 1	1	1.6606	1.7289	25000	125000
11	Spectrogram 1	1	1.7587	1.9251	25000	125000
