Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.1246	0.2057	25000	125000
2	Spectrogram 1	1	0.2782	0.3593	25000	125000
3	Spectrogram 1	1	0.4147	0.5257	25000	125000
4	Spectrogram 1	1	0.5897	0.6366	25000	125000
5	Spectrogram 1	1	0.675	0.7518	25000	125000
6	Spectrogram 1	1	0.7987	0.8499	25000	125000
7	Spectrogram 1	1	0.9011	1.123	25000	125000
8	Spectrogram 1	1	1.1955	1.3065	25000	125000
9	Spectrogram 1	1	1.4686	1.5539	25000	125000
10	Spectrogram 1	1	1.6051	1.6862	25000	125000
11	Spectrogram 1	1	1.8014	1.8569	25000	125000
12	Spectrogram 1	1	1.9507	1.9763	25000	125000
