Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1331	25000	125000
2	Spectrogram 1	1	0.1801	0.2995	25000	125000
3	Spectrogram 1	1	0.3166	0.4958	25000	125000
4	Spectrogram 1	1	0.5257	0.611	25000	125000
5	Spectrogram 1	1	0.6323	0.8499	25000	125000
6	Spectrogram 1	1	0.8713	1.0078	25000	125000
7	Spectrogram 1	1	1.0334	1.1913	25000	125000
8	Spectrogram 1	1	1.507	1.7161	25000	125000
9	Spectrogram 1	1	1.7587	1.9209	25000	125000
10	Spectrogram 1	1	1.9635	1.9763	25000	125000
