Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0691	0.1545	25000	125000
3	Spectrogram 1	1	0.1801	0.3081	25000	125000
4	Spectrogram 1	1	0.3507	0.4745	25000	125000
5	Spectrogram 1	1	0.4958	0.5726	25000	125000
6	Spectrogram 1	1	0.611	0.6665	25000	125000
7	Spectrogram 1	1	0.7091	0.7774	25000	125000
8	Spectrogram 1	1	0.8115	0.9225	25000	125000
9	Spectrogram 1	1	0.9651	1.0249	25000	125000
10	Spectrogram 1	1	1.059	1.1401	25000	125000
