Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1929	25000	125000
2	Spectrogram 1	1	0.2355	0.4574	25000	125000
3	Spectrogram 1	1	0.4958	0.6793	25000	125000
4	Spectrogram 1	1	0.7091	0.8329	25000	125000
5	Spectrogram 1	1	0.8713	0.9694	25000	125000
6	Spectrogram 1	1	1.0121	1.2211	25000	125000
7	Spectrogram 1	1	1.251	1.3321	25000	125000
8	Spectrogram 1	1	1.3577	1.5667	25000	125000
9	Spectrogram 1	1	1.6009	1.7843	25000	125000
10	Spectrogram 1	1	1.827	1.9763	25000	125000
