Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0435	0.0947	25000	125000
2	Spectrogram 1	1	0.1545	0.2355	25000	125000
3	Spectrogram 1	1	0.2867	0.3934	25000	125000
4	Spectrogram 1	1	0.4233	0.547	25000	125000
5	Spectrogram 1	1	0.5683	0.7006	25000	125000
6	Spectrogram 1	1	0.7305	0.8073	25000	125000
7	Spectrogram 1	1	0.8499	0.9737	25000	125000
8	Spectrogram 1	1	0.9993	1.2595	25000	125000
9	Spectrogram 1	1	1.2937	1.3534	25000	125000
10	Spectrogram 1	1	1.3833	1.4558	25000	125000
11	Spectrogram 1	1	1.4899	1.5625	25000	125000
12	Spectrogram 1	1	1.6051	1.6563	25000	125000
13	Spectrogram 1	1	1.7033	1.7587	25000	125000
14	Spectrogram 1	1	1.7971	1.9166	25000	125000
15	Spectrogram 1	1	1.9422	1.9763	25000	125000
