Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1161	25000	125000
2	Spectrogram 1	1	0.1502	0.4019	25000	125000
3	Spectrogram 1	1	0.4275	0.5683	25000	125000
4	Spectrogram 1	1	0.5939	0.6878	25000	125000
5	Spectrogram 1	1	0.7134	0.7987	25000	125000
6	Spectrogram 1	1	0.8073	0.9993	25000	125000
7	Spectrogram 1	1	1.0206	1.1102	25000	125000
8	Spectrogram 1	1	1.1401	1.3065	25000	125000
9	Spectrogram 1	1	1.3321	1.4473	25000	125000
10	Spectrogram 1	1	1.4729	1.6521	25000	125000
11	Spectrogram 1	1	1.6862	1.8782	25000	125000
12	Spectrogram 1	1	1.8995	1.9763	25000	125000
