Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.3379	0.4019	25000	125000
3	Spectrogram 1	1	0.4275	0.5769	25000	125000
4	Spectrogram 1	1	0.6195	0.7475	25000	125000
5	Spectrogram 1	1	0.7859	0.8883	25000	125000
6	Spectrogram 1	1	1.1657	1.3235	25000	125000
7	Spectrogram 1	1	1.3534	1.4302	25000	125000
8	Spectrogram 1	1	1.5753	1.6649	25000	125000
9	Spectrogram 1	1	1.7886	1.8953	25000	125000
10	Spectrogram 1	1	1.9166	1.9763	25000	125000
