Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1886	25000	125000
2	Spectrogram 1	1	0.2185	0.3635	25000	125000
3	Spectrogram 1	1	0.3891	0.5129	25000	125000
4	Spectrogram 1	1	0.5385	0.6665	25000	125000
5	Spectrogram 1	1	0.7006	0.7945	25000	125000
6	Spectrogram 1	1	0.931	0.9865	25000	125000
7	Spectrogram 1	1	1.0419	1.1529	25000	125000
8	Spectrogram 1	1	1.1827	1.2851	25000	125000
9	Spectrogram 1	1	1.3193	1.4003	25000	125000
10	Spectrogram 1	1	1.443	1.5966	25000	125000
11	Spectrogram 1	1	1.6307	1.7246	25000	125000
12	Spectrogram 1	1	1.7801	1.8654	25000	125000
