Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1203	25000	125000
2	Spectrogram 1	1	0.1673	0.3166	25000	125000
3	Spectrogram 1	1	0.3422	0.4659	25000	125000
4	Spectrogram 1	1	0.5214	0.5683	25000	125000
5	Spectrogram 1	1	0.5939	0.6707	25000	125000
6	Spectrogram 1	1	0.7091	0.8627	25000	125000
7	Spectrogram 1	1	0.8926	1.0249	25000	125000
8	Spectrogram 1	1	1.0889	1.1614	25000	125000
9	Spectrogram 1	1	1.2254	1.3022	25000	125000
10	Spectrogram 1	1	1.3491	1.4259	25000	125000
11	Spectrogram 1	1	1.4771	1.6051	25000	125000
12	Spectrogram 1	1	1.8569	1.9123	25000	125000
