Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.1673	25000	125000
2	Spectrogram 1	1	0.1929	0.4318	25000	125000
3	Spectrogram 1	1	0.4446	0.6921	25000	125000
4	Spectrogram 1	1	0.7433	0.9438	25000	125000
5	Spectrogram 1	1	0.9694	1.1785	25000	125000
6	Spectrogram 1	1	1.1998	1.3747	25000	125000
7	Spectrogram 1	1	1.4217	1.571	25000	125000
8	Spectrogram 1	1	1.5923	1.7118	25000	125000
9	Spectrogram 1	1	1.7246	1.8867	25000	125000
10	Spectrogram 1	1	1.9209	1.9763	25000	125000
