Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0307	25000	125000
2	Spectrogram 1	1	0.0947	0.2526	25000	125000
3	Spectrogram 1	1	0.2782	0.3934	25000	125000
4	Spectrogram 1	1	0.5854	0.6281	25000	125000
5	Spectrogram 1	1	0.675	0.7262	25000	125000
6	Spectrogram 1	1	1.1401	1.1785	25000	125000
7	Spectrogram 1	1	1.379	1.4302	25000	125000
8	Spectrogram 1	1	1.5027	1.6435	25000	125000
9	Spectrogram 1	1	1.6606	1.7459	25000	125000
10	Spectrogram 1	1	1.8483	1.9038	25000	125000
11	Spectrogram 1	1	1.9379	1.9763	25000	125000
