Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.035	25000	125000
2	Spectrogram 1	1	0.0691	0.2569	25000	125000
3	Spectrogram 1	1	0.2953	0.4787	25000	125000
4	Spectrogram 1	1	0.5129	0.6665	25000	125000
5	Spectrogram 1	1	0.7091	0.7689	25000	125000
6	Spectrogram 1	1	0.8926	0.9651	25000	125000
7	Spectrogram 1	1	1.0078	1.1785	25000	125000
8	Spectrogram 1	1	1.2126	1.3577	25000	125000
9	Spectrogram 1	1	1.3875	1.5369	25000	125000
10	Spectrogram 1	1	1.571	1.7203	25000	125000
11	Spectrogram 1	1	1.7715	1.8697	25000	125000
12	Spectrogram 1	1	1.9209	1.9763	25000	125000
