Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.0606	0.1374	25000	125000
3	Spectrogram 1	1	0.163	0.2739	25000	125000
4	Spectrogram 1	1	0.2995	0.3977	25000	125000
5	Spectrogram 1	1	0.4147	0.5385	25000	125000
6	Spectrogram 1	1	0.5683	0.675	25000	125000
7	Spectrogram 1	1	0.7049	0.8158	25000	125000
8	Spectrogram 1	1	0.8457	0.9054	25000	125000
9	Spectrogram 1	1	0.9267	0.9865	25000	125000
10	Spectrogram 1	1	1.0249	1.123	25000	125000
11	Spectrogram 1	1	1.1486	1.2382	25000	125000
12	Spectrogram 1	1	1.2638	1.3321	25000	125000
13	Spectrogram 1	1	1.3662	1.5198	25000	125000
14	Spectrogram 1	1	1.7545	1.8313	25000	125000
