Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0649	25000	125000
2	Spectrogram 1	1	0.2014	0.3465	25000	125000
3	Spectrogram 1	1	0.3806	0.5129	25000	125000
4	Spectrogram 1	1	0.5427	0.7987	25000	125000
5	Spectrogram 1	1	0.8371	1.0078	25000	125000
6	Spectrogram 1	1	1.0377	1.1315	25000	125000
7	Spectrogram 1	1	1.1742	1.3321	25000	125000
8	Spectrogram 1	1	1.3534	1.5539	25000	125000
9	Spectrogram 1	1	1.5881	1.7673	25000	125000
10	Spectrogram 1	1	1.7843	1.9379	25000	125000
