Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0521	25000	125000
2	Spectrogram 1	1	0.0734	0.2355	25000	125000
3	Spectrogram 1	1	0.2569	0.3891	25000	125000
4	Spectrogram 1	1	0.4105	0.5769	25000	125000
5	Spectrogram 1	1	0.5897	0.7774	25000	125000
6	Spectrogram 1	1	0.8115	0.9865	25000	125000
7	Spectrogram 1	1	1.0121	1.1785	25000	125000
8	Spectrogram 1	1	1.1998	1.3875	25000	125000
9	Spectrogram 1	1	1.4174	1.571	25000	125000
10	Spectrogram 1	1	1.5923	1.7417	25000	125000
11	Spectrogram 1	1	1.7673	1.9507	25000	125000
