Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0478	25000	125000
2	Spectrogram 1	1	0.3507	0.4275	25000	125000
3	Spectrogram 1	1	0.4958	0.5982	25000	125000
4	Spectrogram 1	1	0.6622	0.7603	25000	125000
5	Spectrogram 1	1	0.7945	0.9139	25000	125000
6	Spectrogram 1	1	0.9651	1.0035	25000	125000
7	Spectrogram 1	1	1.0249	1.2339	25000	125000
8	Spectrogram 1	1	1.2681	1.3833	25000	125000
9	Spectrogram 1	1	1.5497	1.6222	25000	125000
10	Spectrogram 1	1	1.7758	1.8227	25000	125000
