Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0393	25000	125000
2	Spectrogram 1	1	0.1075	0.163	25000	125000
3	Spectrogram 1	1	0.2227	0.2782	25000	125000
4	Spectrogram 1	1	0.3465	0.3977	25000	125000
5	Spectrogram 1	1	0.4574	0.5342	25000	125000
6	Spectrogram 1	1	0.6067	0.6622	25000	125000
7	Spectrogram 1	1	0.7347	0.8073	25000	125000
8	Spectrogram 1	1	0.9011	0.9737	25000	125000
9	Spectrogram 1	1	1.4345	1.5113	25000	125000
10	Spectrogram 1	1	1.7545	1.9422	25000	125000
