Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0478	0.099	25000	125000
2	Spectrogram 1	1	0.1459	0.2057	25000	125000
3	Spectrogram 1	1	0.2526	0.3038	25000	125000
4	Spectrogram 1	1	0.3465	0.3849	25000	125000
5	Spectrogram 1	1	0.4361	0.4915	25000	125000
6	Spectrogram 1	1	0.5257	0.6366	25000	125000
7	Spectrogram 1	1	0.6665	0.7475	25000	125000
8	Spectrogram 1	1	0.7817	0.8457	25000	125000
9	Spectrogram 1	1	0.8926	0.9438	25000	125000
10	Spectrogram 1	1	0.9993	1.0718	25000	125000
11	Spectrogram 1	1	1.3918	1.4558	25000	125000
12	Spectrogram 1	1	1.4985	1.5539	25000	125000
13	Spectrogram 1	1	1.5923	1.6435	25000	125000
14	Spectrogram 1	1	1.6862	1.7502	25000	125000
15	Spectrogram 1	1	1.7971	1.8483	25000	125000
