Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0563	25000	125000
2	Spectrogram 1	1	0.0862	0.1801	25000	125000
3	Spectrogram 1	1	0.2142	0.3593	25000	125000
4	Spectrogram 1	1	0.3977	0.4915	25000	125000
5	Spectrogram 1	1	0.5342	0.6921	25000	125000
6	Spectrogram 1	1	0.7262	0.8542	25000	125000
7	Spectrogram 1	1	0.8713	1.0505	25000	125000
8	Spectrogram 1	1	1.0761	1.2382	25000	125000
9	Spectrogram 1	1	1.2681	1.3705	25000	125000
10	Spectrogram 1	1	1.3961	1.5155	25000	125000
11	Spectrogram 1	1	1.5582	1.6606	25000	125000
12	Spectrogram 1	1	1.699	1.8483	25000	125000
13	Spectrogram 1	1	1.8739	1.9763	25000	125000
