Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)
1	Spectrogram 1	1	0.0222	0.0947	25000	125000
2	Spectrogram 1	1	0.1161	0.2014	25000	125000
3	Spectrogram 1	1	0.2142	0.2995	25000	125000
4	Spectrogram 1	1	0.3166	0.3891	25000	125000
5	Spectrogram 1	1	0.6025	0.6409	25000	125000
6	Spectrogram 1	1	0.7689	0.8329	25000	125000
7	Spectrogram 1	1	1.2766	1.4345	25000	125000
8	Spectrogram 1	1	1.4857	1.6691	25000	125000
9	Spectrogram 1	1	1.7033	1.7673	25000	125000
10	Spectrogram 1	1	1.7886	1.8739	25000	125000
11	Spectrogram 1	1	1.8867	1.9593	25000	125000
